Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,-9999
391,Alex Meret,it ITA,GK,it Napoli,25-206,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,9413b19f
392,Lionel Messi,ar ARG,MFFW,fr Paris S-G,35-112,1987,2.8,2,11,5,45.5,3.91,1.78,0.18,0.40,18.8,2,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches,d70ce98e
393,Junior Messias,br BRA,MFFW,it Milan,31-154,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,f49c4ae9
394,Thomas Meunier,be BEL,DF,de Dortmund,31-032,1991,3.9,0,2,0,0.0,0.51,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,e162b013
395,Alexander Meyer,de GER,GK,de Dortmund,31-184,1991,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,b56dd813
396,Simon Mignolet,be BEL,GK,be Club Brugge,34-222,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d436eb94
397,Arkadiusz Milik,pl POL,FW,it Juventus,28-228,1994,2.3,1,7,4,57.1,3.10,1.77,0.14,0.25,12.8,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches,85613cf0
398,Éder Militão,br BRA,DF,es Real Madrid,24-269,1998,1.5,0,2,0,0.0,1.33,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,2784f898
399,James Milner,eng ENG,MFDF,eng Liverpool,36-283,1986,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2f90f6b8
400,Kim Min-jae,kr KOR,DF,it Napoli,25-333,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e0f8151c
401,Rafa Mir,es ESP,FW,es Sevilla,25-118,1997,0.5,0,1,0,0.0,2.00,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,bbf5c11b
402,Fabio Miretti,it ITA,MF,it Juventus,19-072,2003,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,34693494
403,Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,28-108,1994,3.9,0,4,1,25.0,1.01,0.25,0.00,0.00,28.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,46152b69
404,Henrikh Mkhitaryan,am ARM,MF,it Inter,33-266,1989,3.8,0,5,2,40.0,1.32,0.53,0.00,0.00,18.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,dd0daf32
405,Anthony Modeste,fr FRA,FW,de Dortmund,34-183,1988,2.4,0,2,0,0.0,0.83,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches,34e4343c
406,Luka Modrić,hr CRO,MF,es Real Madrid,37-035,1985,2.1,1,3,1,33.3,1.40,0.47,0.33,1.00,16.4,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches,6025fab1
407,Ali Mohamed,ne NIG,MF,il Maccabi Haifa,27-007,1995,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,cfdacb90
408,Kudus Mohammed,gh GHA,FW,nl Ajax,22-073,2000,3.6,3,6,3,50.0,1.66,0.83,0.50,1.00,12.1,0,0,0,1.6,1.6,0.27,+1.4,+1.4,Matches,b62878a5
409,Sadegh Moharrami,ir IRN,DF,hr Dinamo Zagreb,26-227,1996,2.5,0,1,1,100.0,0.39,0.39,0.00,0.00,15.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,25b74470
410,Nahuel Molina,ar ARG,DF,es Atlético Madrid,24-191,1998,3.2,0,3,0,0.0,0.94,0.00,0.00,,15.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,23610943
411,Gonzalo Montiel,ar ARG,DF,es Sevilla,25-286,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,374d5158
412,Aaron Mooy,au AUS,MF,sct Celtic,32-029,1990,0.7,0,1,0,0.0,1.34,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,47b7e3af
413,Álvaro Morata,es ESP,FW,es Atlético Madrid,29-356,1992,2.6,0,4,2,50.0,1.54,0.77,0.00,0.00,9.9,0,0,0,0.9,0.9,0.21,-0.9,-0.9,Matches,129af0db
414,Alfredo Morelos,co COL,FW,sct Rangers,26-115,1996,1.8,0,3,1,33.3,1.71,0.57,0.00,0.00,13.3,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches,ef88f778
415,Hidemasa Morita,jp JPN,MF,pt Sporting CP,27-157,1995,3.0,0,2,0,0.0,0.66,0.00,0.00,,46.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,a650c75b
416,Jhon Mosquera,co COL,FW,cz Viktoria Plzeň,32-159,1990,3.8,0,8,1,12.5,2.11,0.26,0.00,0.00,19.8,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches,736157b7
417,Youssoufa Moukoko,de GER,FW,de Dortmund,17-328,2004,1.5,0,5,2,40.0,3.38,1.35,0.00,0.00,13.4,0,0,0,1.3,1.3,0.27,-1.3,-1.3,Matches,6ce43701
418,Mason Mount,eng ENG,MFFW,eng Chelsea,23-277,1999,3.3,0,10,3,30.0,3.02,0.91,0.00,0.00,19.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches,9674002f
419,Lucas Moura,br BRA,FW,eng Tottenham,30-062,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2b622f01
420,Mykhailo Mudryk,ua UKR,MFFW,ua Shakhtar,21-282,2001,3.9,2,6,4,66.7,1.53,1.02,0.33,0.50,17.3,1,0,0,0.8,0.8,0.14,+1.2,+1.2,Matches,049a888d
421,Paul Mukairu,ng NGA,FWMF,dk FC Copenhagen,22-269,2000,0.5,0,2,0,0.0,4.09,0.00,0.00,,16.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,dbfbdf06
422,Nordi Mukiele,fr FRA,DF,fr Paris S-G,24-347,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ac73ec79
423,Thomas Müller,de GER,FWMF,de Bayern Munich,33-031,1989,2.3,1,8,4,50.0,3.48,1.74,0.13,0.25,12.9,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches,3c6089ab
424,Petar Musa,hr CRO,FW,pt Benfica,24-224,1998,0.6,0,1,0,0.0,1.64,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,4567a0b4
425,Jamal Musiala,de GER,MF,de Bayern Munich,19-230,2003,1.5,0,3,1,33.3,2.06,0.69,0.00,0.00,17.0,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches,2c0558b8
426,Bohdan Mykhaylychenko,ua UKR,DF,ua Shakhtar,25-207,1997,2.0,0,4,0,0.0,2.00,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,3e9bd29d
427,Obite N'Dicka,fr FRA,DF,de Eint Frankfurt,23-055,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,441197b8
428,Nacho,es ESP,DF,es Real Madrid,32-269,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2946f9a1
429,Jesús Navas,es ESP,DF,es Sevilla,36-327,1985,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3f10bd22
430,Flávio Nazinho,pt POR,DF,pt Sporting CP,19-086,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e7281ea9
431,Tanguy Ndombele,fr FRA,MF,it Napoli,25-290,1996,1.1,1,4,2,50.0,3.75,1.87,0.25,0.50,16.3,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches,5cdddffa
432,David Neres,br BRA,FWMF,pt Benfica,25-225,1997,2.6,1,6,3,50.0,2.32,1.16,0.17,0.33,13.8,0,0,0,0.9,0.9,0.14,+0.1,+0.1,Matches,4f1e6a0b
433,Luís Neto,pt POR,DF,pt Sporting CP,34-141,1988,0.4,0,1,0,0.0,2.31,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,953597a1
434,Manuel Neuer,de GER,GK,de Bayern Munich,36-201,1986,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,8778c910
435,Neymar,br BRA,MF,fr Paris S-G,30-251,1992,4.0,1,11,4,36.4,2.76,1.00,0.09,0.25,19.1,4,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches,69384e5d
436,Tanguy Nianzou,fr FRA,DF,es Sevilla,20-129,2002,2.0,1,2,1,50.0,1.00,0.50,0.50,1.00,10.0,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches,5853ac44
437,Casper Nielsen,dk DEN,MF,be Club Brugge,28-168,1994,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,17.0,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches,f6a90edd
438,Saúl Ñíguez,es ESP,MFDF,es Atlético Madrid,27-327,1994,2.0,0,2,1,50.0,1.02,0.51,0.00,0.00,22.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,c14bc029
439,Christopher Nkunku,fr FRA,MFFW,de RB Leipzig,24-334,1997,4.0,1,10,6,60.0,2.52,1.51,0.10,0.17,12.5,0,0,0,1.7,1.7,0.17,-0.7,-0.7,Matches,7c56da38
440,Hugo Novoa,es ESP,MFFW,de RB Leipzig,19-263,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5458f670
441,Darwin Núñez,uy URU,FW,eng Liverpool,23-112,1999,2.2,1,13,6,46.2,5.85,2.70,0.08,0.17,16.6,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches,4d77b365
442,Antonio Nusa,no NOR,FW,be Club Brugge,17-180,2005,0.2,1,1,1,100.0,4.29,4.29,1.00,1.00,18.0,0,0,0,0.2,0.2,0.18,+0.8,+0.8,Matches,4ab12002
443,Matt O'Riley,dk DEN,MF,sct Celtic,21-327,2000,3.3,0,8,3,37.5,2.39,0.90,0.00,0.00,17.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches,fb495bb8
444,Jan Oblak,si SVN,GK,es Atlético Madrid,29-280,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ee8508c0
445,Lucas Ocampos,ar ARG,FW,nl Ajax,28-095,1994,0.2,0,1,1,100.0,5.29,5.29,0.00,0.00,18.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,a08b974a
446,Oleh Ocheretko,ua UKR,MF,ua Shakhtar,19-142,2003,0.2,0,1,0,0.0,6.43,0.00,0.00,,20.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,a04e47f0
447,Denis Odoi,gh GHA,DF,be Club Brugge,34-140,1988,4.0,0,1,0,0.0,0.25,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,f7750aa0
448,Noah Okafor,ch SUI,FW,at RB Salzburg,22-143,2000,3.5,3,7,3,42.9,2.02,0.87,0.29,0.67,14.6,0,1,1,1.4,0.6,0.09,+1.6,+1.4,Matches,ca607d59
449,Mathías Olivera,uy URU,DF,it Napoli,24-348,1997,3.0,0,1,0,0.0,0.34,0.00,0.00,,8.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,41c12f75
450,André Onana,cm CMR,GK,it Inter,26-195,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e9c0c1b2
451,Raphael Onyedika,ng NGA,MF,be Club Brugge,21-178,2001,3.9,0,4,0,0.0,1.02,0.00,0.00,,21.4,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches,751a0fb5
452,Willi Orban,hu HUN,DF,de RB Leipzig,29-345,1992,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,10.5,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches,20030c06
453,Divock Origi,be BEL,FW,it Milan,27-179,1995,0.7,0,4,2,50.0,5.63,2.81,0.00,0.00,10.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,43a166b4
454,Mislav Oršić,hr CRO,FWMF,hr Dinamo Zagreb,29-289,1992,3.6,2,10,3,30.0,2.74,0.82,0.20,0.67,21.2,1,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches,ee950928
455,Victor Osimhen,ng NGA,FW,it Napoli,23-289,1998,0.9,1,4,1,25.0,4.44,1.11,0.25,1.00,14.5,0,0,1,2.6,1.8,0.45,-1.6,-0.8,Matches,8c90fd7a
456,Nicolás Otamendi,ar ARG,DF,pt Benfica,34-244,1988,4.0,0,1,0,0.0,0.25,0.00,0.00,,5.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,0d267745
457,Otávio,pt POR,MF,pt Porto,27-247,1995,3.0,0,4,1,25.0,1.33,0.33,0.00,0.00,15.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches,28b1f3ce
458,Salih Özcan,tr TUR,MF,de Dortmund,24-276,1998,3.6,0,3,1,33.3,0.83,0.28,0.00,0.00,18.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,15413fa5
459,Gavi Paez,es ESP,MF,es Barcelona,18-070,2004,2.7,0,2,0,0.0,0.75,0.00,0.00,,23.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,19cae58d
460,Exequiel Palacios,ar ARG,MF,de Leverkusen,24-009,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e82adcab
461,Cole Palmer,eng ENG,MFFW,eng Manchester City,20-161,2002,0.7,0,3,2,66.7,4.09,2.73,0.00,0.00,17.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,dc7f8a28
462,Antonios Papadopoulos,de GER,MF,de Dortmund,23-034,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,13d23b29
463,Leandro Paredes,ar ARG,MF,it Juventus,28-107,1994,3.9,0,3,0,0.0,0.76,0.00,0.00,,26.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,dff153a4
464,Remko Pasveer,nl NED,GK,nl Ajax,38-340,1983,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3392603d
465,Paulinho,pt POR,FW,pt Sporting CP,29-339,1992,0.8,1,1,1,100.0,1.25,1.25,1.00,1.00,6.4,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches,a62c16d0
466,Paulinho,br BRA,FW,de Leverkusen,22-091,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,53070b63
467,Benjamin Pavard,fr FRA,DF,de Bayern Munich,26-200,1996,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,45a03961
468,Strahinja Pavlović,rs SRB,DF,at RB Salzburg,21-143,2001,4.0,0,1,0,0.0,0.25,0.00,0.00,,18.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,25146df0
469,Dimitri Payet,fr FRA,MF,fr Marseille,35-199,1987,0.9,0,2,0,0.0,2.34,0.00,0.00,,20.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,58ae47b2
470,Pedri,es ESP,MF,es Barcelona,19-323,2002,3.8,0,6,3,50.0,1.57,0.78,0.00,0.00,13.2,0,0,0,1.2,1.2,0.19,-1.2,-1.2,Matches,0d9b2d31
471,Luca Pellegrini,it ITA,DF,de Eint Frankfurt,23-221,1999,0.7,0,2,0,0.0,2.77,0.00,0.00,,28.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,3b61c9ec
472,Pepe,pt POR,DF,pt Porto,39-230,1983,3.0,0,1,0,0.0,0.33,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,c906ce0f
473,Pepê,br BRA,DFFW,pt Porto,25-232,1997,3.7,0,3,2,66.7,0.82,0.54,0.00,0.00,21.5,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches,fc4e7637
474,Danilo Pereira,pt POR,DF,fr Paris S-G,31-035,1991,3.1,0,1,1,100.0,0.32,0.32,0.00,0.00,11.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,8fd9996f
475,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,28-094,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,121101a4
476,Mattia Perin,it ITA,GK,it Juventus,29-338,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4c62d0c8
477,Ivan Perišić,hr CRO,DF,eng Tottenham,33-254,1989,2.8,0,2,0,0.0,0.72,0.00,0.00,,10.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,6fe90922
478,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,32-120,1990,3.5,0,1,1,100.0,0.29,0.29,0.00,0.00,5.1,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches,51a56075
479,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,28-028,1994,3.9,0,1,0,0.0,0.26,0.00,0.00,,13.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,24228180
480,Ivan Petryak,ua UKR,MFFW,ua Shakhtar,28-215,1994,1.0,0,2,0,0.0,2.02,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,6db16dda
481,Kalvin Phillips,eng ENG,MF,eng Manchester City,26-316,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4f565d77
482,Frantzdy Pierrot,ht HAI,FW,il Maccabi Haifa,25-280,1997,3.6,0,3,2,66.7,0.84,0.56,0.00,0.00,11.2,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches,307877be
483,Václav Pilař,cz CZE,FWMF,cz Viktoria Plzeň,34-001,1988,0.3,0,2,0,0.0,6.21,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,b5b2e1ba
484,Rodrigo Pinho,br BRA,FWMF,pt Benfica,31-137,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5db20508
485,Gerard Piqué,es ESP,DF,es Barcelona,35-254,1987,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,adfc9123
486,Tommaso Pobega,it ITA,MF,it Milan,23-091,1999,1.2,1,4,1,25.0,3.40,0.85,0.25,1.00,21.1,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches,55a1cac2
487,Suf Podgoreanu,il ISR,DF,il Maccabi Haifa,20-267,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d697a2d0
488,Matteo Politano,it ITA,FWMF,it Napoli,29-072,1993,1.6,1,7,2,28.6,4.32,1.23,0.00,0.00,18.5,0,1,1,1.1,0.4,0.05,-0.1,-0.4,Matches,5e861944
489,Pedro Porro,es ESP,DF,pt Sporting CP,23-031,1999,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,16.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,27d0a506
490,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,28-121,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d2416c2e
491,Christian Pulisic,us USA,MFDF,eng Chelsea,24-026,1998,0.3,0,1,0,0.0,3.91,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,1bf33a9a
492,Adrien Rabiot,fr FRA,MF,it Juventus,27-194,1995,3.0,2,4,2,50.0,1.35,0.68,0.50,1.00,19.6,0,0,0,0.4,0.4,0.11,+1.6,+1.6,Matches,8794e251
493,Ivan Rakitić,hr CRO,MF,es Sevilla,34-218,1988,2.9,0,5,0,0.0,1.72,0.00,0.00,,22.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,89f951b5
494,Gonçalo Ramos,pt POR,FW,pt Benfica,21-116,2001,3.1,0,8,5,62.5,2.59,1.62,0.00,0.00,14.0,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches,f63cda26
495,Sergio Ramos,es ESP,DF,fr Paris S-G,36-198,1986,4.0,0,2,0,0.0,0.50,0.00,0.00,,16.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,08511d65
496,Raphinha,br BRA,FW,es Barcelona,25-304,1996,2.1,0,8,0,0.0,3.89,0.00,0.00,,22.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,3423f250
497,Giacomo Raspadori,it ITA,FW,it Napoli,22-238,2000,1.4,4,5,4,80.0,3.57,2.86,0.80,1.00,13.4,0,0,0,0.8,0.8,0.15,+3.2,+3.2,Matches,6e058f06
498,David Raum,de GER,DF,de RB Leipzig,24-175,1998,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7d450ed3
499,Ante Rebić,hr CRO,FW,it Milan,29-023,1993,0.6,0,1,0,0.0,1.64,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,536cebe5
500,Matheus Reis,br BRA,DF,pt Sporting CP,27-238,1995,4.0,0,1,0,0.0,0.25,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,ae1159bf
501,Devyne Rensch,nl NED,DF,nl Ajax,19-269,2003,2.7,0,2,1,50.0,0.75,0.37,0.00,0.00,8.5,0,0,0,0.6,0.6,0.28,-0.6,-0.6,Matches,c5cbbcff
502,Marco Reus,de GER,MFFW,de Dortmund,33-136,1989,1.9,1,5,1,20.0,2.62,0.52,0.20,1.00,17.7,1,0,0,0.8,0.8,0.17,+0.2,+0.2,Matches,36a3ff67
503,Gio Reyna,us USA,FWMF,de Dortmund,19-335,2002,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7fa4e703
504,Richarlison,br BRA,MFFW,eng Tottenham,25-157,1997,3.6,2,9,3,33.3,2.51,0.84,0.22,0.67,13.7,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches,fa031b34
505,Stefan Ristovski,mk MKD,DF,hr Dinamo Zagreb,30-244,1992,2.7,0,1,1,100.0,0.37,0.37,0.00,0.00,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,7e56d3db
506,Sergi Roberto,es ESP,DF,es Barcelona,30-249,1992,2.3,0,4,2,50.0,1.75,0.87,0.00,0.00,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,335fa267
507,Andrew Robertson,sct SCO,DF,eng Liverpool,28-217,1994,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2e4f5f03
508,Rochinha,pt POR,FW,pt Sporting CP,27-164,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c738a5ec
509,Sebastian Rode,de GER,MF,de Eint Frankfurt,32-003,1990,1.8,0,3,1,33.3,1.70,0.57,0.00,0.00,22.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,e12b0b5b
510,Rodri,es ESP,MFDF,eng Manchester City,26-114,1996,2.9,0,5,0,0.0,1.75,0.00,0.00,,18.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,6434f10d
511,Rodrygo,br BRA,FW,es Real Madrid,21-278,2001,2.7,1,9,3,33.3,3.36,1.12,0.11,0.33,16.1,1,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches,8f5e92a6
512,Cristian Romero,ar ARG,DF,eng Tottenham,24-170,1998,3.8,0,1,1,100.0,0.26,0.26,0.00,0.00,9.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches,a3d94a58
513,Valentin Rongier,fr FRA,MF,fr Marseille,27-311,1994,3.3,0,4,1,25.0,1.20,0.30,0.00,0.00,16.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,ed45c4a5
514,Tom Rothe,de GER,DF,de Dortmund,17-350,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,90c1f9a4
515,Amir Rrahmani,xk KVX,DF,it Napoli,28-232,1994,3.0,0,1,1,100.0,0.33,0.33,0.00,0.00,11.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,4b3e1a38
516,Antonio Rüdiger,de GER,DF,es Real Madrid,29-225,1993,2.5,1,5,1,20.0,2.00,0.40,0.20,1.00,15.1,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches,18b896d6
517,Daniele Rugani,it ITA,DF,it Juventus,28-077,1994,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,8.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,14b8fcdf
518,Mário Rui,pt POR,DF,it Napoli,31-140,1991,1.0,0,1,0,0.0,0.97,0.00,0.00,,24.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,0b5a292a
519,Fabián Ruiz Peña,es ESP,MF,fr Paris S-G,26-194,1996,0.3,0,3,0,0.0,10.00,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,c0c7ff58
520,Nikita Rukavytsya,au AUS,FW,il Maccabi Haifa,35-114,1987,0.3,0,2,1,50.0,7.20,3.60,0.00,0.00,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,12e7ac0a
521,Mathew Ryan,au AUS,GK,dk FC Copenhagen,30-189,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4535e4bb
522,Marcel Sabitzer,at AUT,MF,de Bayern Munich,28-211,1994,1.6,0,5,3,60.0,3.10,1.86,0.00,0.00,21.7,1,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,e280527c
523,Alexis Saelemaekers,be BEL,FW,it Milan,23-109,1999,1.7,2,4,3,75.0,2.31,1.73,0.50,0.67,16.6,0,0,0,0.4,0.4,0.11,+1.6,+1.6,Matches,ee251371
524,Fashion Sakala,zm ZAM,FW,sct Rangers,25-214,1997,1.1,0,3,1,33.3,2.70,0.90,0.00,0.00,14.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,be6a794c
525,Mohamed Salah,eg EGY,FW,eng Liverpool,30-121,1992,2.9,5,13,8,61.5,4.43,2.73,0.31,0.50,15.6,0,1,1,2.3,1.5,0.12,+2.7,+2.5,Matches,e342ad68
526,Renato Sanches,pt POR,MF,fr Paris S-G,25-057,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,032f894e
